county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date,week
San Diego,39123.0,695.0,250,7,2020-09-02,36
San Diego,39448.0,700.0,325,5,2020-09-03,36
San Diego,39901.0,701.0,453,1,2020-09-04,36
San Diego,40344.0,704.0,443,3,2020-09-05,36
San Diego,40652.0,704.0,308,0,2020-09-06,36
San Diego,40868.0,707.0,216,3,2020-09-07,37
San Diego,41079.0,709.0,211,2,2020-09-08,37
San Diego,41326.0,709.0,247,0,2020-09-09,37
San Diego,41610.0,725.0,284,16,2020-09-10,37
San Diego,41971.0,730.0,361,5,2020-09-11,37
San Diego,42416.0,734.0,445,4,2020-09-12,37
San Diego,42681.0,734.0,265,0,2020-09-13,37
San Diego,42889.0,734.0,208,0,2020-09-14,38
San Diego,43183.0,742.0,294,8,2020-09-15,38
San Diego,43447.0,748.0,264,6,2020-09-16,38
San Diego,43621.0,754.0,174,6,2020-09-17,38
San Diego,44009.0,757.0,388,3,2020-09-18,38
San Diego,44295.0,760.0,286,3,2020-09-19,38
San Diego,44579.0,760.0,284,0,2020-09-20,38
San Diego,44927.0,760.0,348,0,2020-09-21,39
San Diego,45149.0,765.0,222,5,2020-09-22,39
San Diego,45427.0,767.0,278,2,2020-09-23,39
San Diego,45598.0,773.0,171,6,2020-09-24,39
San Diego,46003.0,775.0,405,2,2020-09-25,39
San Diego,46333.0,775.0,330,0,2020-09-26,39
San Diego,46612.0,776.0,279,1,2020-09-27,39
San Diego,46736.0,776.0,124,0,2020-09-28,40
San Diego,46987.0,781.0,251,5,2020-09-29,40
San Diego,47182.0,783.0,195,2,2020-09-30,40
San Diego,47487.0,792.0,305,9,2020-10-01,40
San Diego,47793.0,794.0,306,2,2020-10-02,40
San Diego,48202.0,798.0,409,4,2020-10-03,40
San Diego,48438.0,803.0,236,5,2020-10-04,40
San Diego,48662.0,803.0,224,0,2020-10-05,41
Out Of Country,0.0,0.0,0,0,2020-03-30,14
Out Of Country,0.0,0.0,0,0,2020-04-13,16
Out Of Country,0.0,0.0,0,0,2020-04-14,16
Out Of Country,0.0,0.0,0,0,2020-04-15,16
Out Of Country,0.0,0.0,0,0,2020-04-16,16
Out Of Country,0.0,0.0,0,0,2020-04-17,16
Out Of Country,0.0,0.0,0,0,2020-04-18,16
Out Of Country,0.0,0.0,0,0,2020-04-19,16
Out Of Country,0.0,0.0,0,0,2020-04-20,17
Out Of Country,0.0,0.0,0,0,2020-04-21,17
Out Of Country,0.0,0.0,0,0,2020-04-22,17
Out Of Country,0.0,0.0,0,0,2020-04-23,17
Out Of Country,0.0,0.0,0,0,2020-04-24,17
Out Of Country,0.0,0.0,0,0,2020-04-25,17
Out Of Country,0.0,0.0,0,0,2020-04-26,17
Out Of Country,0.0,0.0,0,0,2020-04-27,18
Out Of Country,0.0,0.0,0,0,2020-04-28,18
Out Of Country,0.0,0.0,0,0,2020-04-29,18
Out Of Country,0.0,0.0,0,0,2020-04-30,18
Out Of Country,0.0,0.0,0,0,2020-05-01,18
Out Of Country,0.0,0.0,0,0,2020-05-02,18
Out Of Country,0.0,0.0,0,0,2020-05-03,18
Out Of Country,0.0,0.0,0,0,2020-05-04,19
Out Of Country,0.0,0.0,0,0,2020-05-05,19
Out Of Country,0.0,0.0,0,0,2020-05-06,19
Out Of Country,0.0,0.0,0,0,2020-05-07,19
Out Of Country,0.0,0.0,0,0,2020-05-08,19
Out Of Country,0.0,0.0,0,0,2020-05-09,19
Out Of Country,0.0,0.0,0,0,2020-05-10,19
Out Of Country,0.0,0.0,0,0,2020-05-11,20
Out Of Country,0.0,0.0,0,0,2020-05-12,20
Out Of Country,0.0,0.0,0,0,2020-05-13,20
Out Of Country,0.0,0.0,0,0,2020-05-14,20
Out Of Country,0.0,0.0,0,0,2020-05-15,20
Out Of Country,0.0,0.0,0,0,2020-05-16,20
Out Of Country,0.0,0.0,0,0,2020-05-17,20
Out Of Country,0.0,0.0,0,0,2020-05-18,21
Out Of Country,0.0,0.0,0,0,2020-05-19,21
Out Of Country,0.0,0.0,0,0,2020-05-20,21
Out Of Country,0.0,0.0,0,0,2020-05-21,21
Out Of Country,0.0,0.0,0,0,2020-05-22,21
Out Of Country,0.0,0.0,0,0,2020-05-23,21
Out Of Country,0.0,0.0,0,0,2020-05-24,21
Out Of Country,0.0,0.0,0,0,2020-05-25,22
Out Of Country,0.0,0.0,0,0,2020-05-26,22
Out Of Country,0.0,0.0,0,0,2020-05-27,22
Out Of Country,0.0,0.0,0,0,2020-05-28,22
Out Of Country,0.0,0.0,0,0,2020-05-29,22
Out Of Country,0.0,0.0,0,0,2020-05-30,22
Out Of Country,0.0,0.0,0,0,2020-05-31,22
Out Of Country,0.0,0.0,0,0,2020-06-01,23
Out Of Country,0.0,0.0,0,0,2020-06-02,23
Out Of Country,0.0,0.0,0,0,2020-06-03,23
Out Of Country,0.0,0.0,0,0,2020-06-04,23
Out Of Country,0.0,0.0,0,0,2020-06-05,23
Out Of Country,0.0,0.0,0,0,2020-06-06,23
Out Of Country,0.0,0.0,0,0,2020-06-07,23
Out Of Country,0.0,0.0,0,0,2020-06-08,24
Out Of Country,0.0,0.0,0,0,2020-06-09,24
Out Of Country,0.0,0.0,0,0,2020-06-10,24
Out Of Country,0.0,0.0,0,0,2020-06-11,24
Out Of Country,0.0,0.0,0,0,2020-06-12,24
Out Of Country,0.0,0.0,0,0,2020-06-13,24
Out Of Country,0.0,0.0,0,0,2020-06-14,24
Out Of Country,0.0,0.0,0,0,2020-06-15,25
Out Of Country,0.0,0.0,0,0,2020-06-16,25
Out Of Country,0.0,0.0,0,0,2020-06-17,25
Out Of Country,0.0,0.0,0,0,2020-06-18,25
Out Of Country,0.0,0.0,0,0,2020-06-19,25
Out Of Country,0.0,0.0,0,0,2020-06-20,25
Out Of Country,0.0,0.0,0,0,2020-06-21,25
Out Of Country,0.0,0.0,0,0,2020-06-22,26
Out Of Country,0.0,0.0,0,0,2020-06-23,26
Out Of Country,0.0,0.0,0,0,2020-06-24,26
Out Of Country,0.0,0.0,0,0,2020-06-25,26
Out Of Country,0.0,0.0,0,0,2020-06-26,26
Out Of Country,0.0,0.0,0,0,2020-06-27,26
Out Of Country,0.0,0.0,0,0,2020-06-28,26
Out Of Country,0.0,0.0,0,0,2020-06-29,27
Out Of Country,0.0,0.0,0,0,2020-06-30,27
Out Of Country,,0.0,0,0,2020-07-01,27
Out Of Country,0.0,0.0,0,0,2020-07-02,27
Out Of Country,0.0,0.0,0,0,2020-07-03,27
Out Of Country,0.0,0.0,0,0,2020-07-04,27
Out Of Country,0.0,0.0,0,0,2020-07-05,27
Out Of Country,0.0,0.0,0,0,2020-07-06,28
Out Of Country,0.0,0.0,0,0,2020-07-07,28
Out Of Country,0.0,0.0,0,0,2020-07-08,28
Out Of Country,0.0,0.0,0,0,2020-07-09,28
Out Of Country,0.0,0.0,0,0,2020-07-10,28
Out Of Country,0.0,0.0,0,0,2020-07-11,28
Out Of Country,0.0,0.0,0,0,2020-07-12,28
Out Of Country,0.0,0.0,0,0,2020-07-13,29
Out Of Country,0.0,0.0,0,0,2020-07-14,29
Out Of Country,0.0,0.0,0,0,2020-07-15,29
Out Of Country,0.0,0.0,0,0,2020-07-16,29
Out Of Country,0.0,0.0,0,0,2020-07-17,29
Out Of Country,0.0,0.0,0,0,2020-07-18,29
Out Of Country,0.0,0.0,0,0,2020-07-19,29
Out Of Country,0.0,0.0,0,0,2020-07-20,30
Out Of Country,0.0,0.0,0,0,2020-07-21,30
Out Of Country,0.0,0.0,0,0,2020-07-22,30
Out Of Country,0.0,0.0,0,0,2020-07-23,30
Out Of Country,0.0,0.0,0,0,2020-07-24,30
Out Of Country,0.0,0.0,0,0,2020-07-25,30
Out Of Country,0.0,0.0,0,0,2020-07-26,30
Out Of Country,0.0,0.0,0,0,2020-07-27,31
Out Of Country,0.0,0.0,0,0,2020-07-28,31
Out Of Country,0.0,0.0,0,0,2020-07-29,31
Out Of Country,0.0,0.0,0,0,2020-07-30,31
Out Of Country,0.0,0.0,0,0,2020-07-31,31
Out Of Country,0.0,0.0,0,0,2020-08-01,31
Out Of Country,0.0,0.0,0,0,2020-08-02,31
Out Of Country,0.0,0.0,0,0,2020-08-03,32
Out Of Country,0.0,0.0,0,0,2020-08-04,32
Out Of Country,0.0,0.0,0,0,2020-08-05,32
Out Of Country,0.0,0.0,0,0,2020-08-06,32
Out Of Country,0.0,0.0,0,0,2020-08-07,32
Out Of Country,0.0,0.0,0,0,2020-08-08,32
Out Of Country,0.0,0.0,0,0,2020-08-09,32
Out Of Country,0.0,0.0,0,0,2020-08-10,33
Out Of Country,0.0,0.0,0,0,2020-08-11,33
Out Of Country,0.0,0.0,0,0,2020-08-12,33
Out Of Country,0.0,0.0,0,0,2020-08-13,33
Out Of Country,0.0,0.0,0,0,2020-08-14,33
Out Of Country,0.0,0.0,0,0,2020-08-15,33
Out Of Country,0.0,0.0,0,0,2020-08-16,33
Out Of Country,0.0,0.0,0,0,2020-08-17,34
Out Of Country,0.0,0.0,0,0,2020-08-18,34
Out Of Country,0.0,0.0,0,0,2020-08-19,34
Out Of Country,0.0,0.0,0,0,2020-08-20,34
Out Of Country,0.0,0.0,0,0,2020-08-21,34
Out Of Country,0.0,0.0,0,0,2020-08-22,34
Out Of Country,0.0,0.0,0,0,2020-08-23,34
Out Of Country,0.0,0.0,0,0,2020-08-24,35
Out Of Country,0.0,0.0,0,0,2020-08-25,35
Out Of Country,0.0,0.0,0,0,2020-08-26,35
Out Of Country,0.0,0.0,0,0,2020-08-27,35
Out Of Country,0.0,0.0,0,0,2020-08-28,35
Out Of Country,0.0,0.0,0,0,2020-08-29,35
Out Of Country,0.0,0.0,0,0,2020-08-30,35
Out Of Country,0.0,0.0,0,0,2020-08-31,36
Out Of Country,0.0,0.0,0,0,2020-09-01,36
Out Of Country,0.0,0.0,0,0,2020-09-02,36
Out Of Country,0.0,0.0,0,0,2020-09-03,36
Out Of Country,0.0,0.0,0,0,2020-09-04,36
Out Of Country,0.0,0.0,0,0,2020-09-05,36
Out Of Country,0.0,0.0,0,0,2020-09-06,36
Out Of Country,0.0,0.0,0,0,2020-09-07,37
Out Of Country,0.0,0.0,0,0,2020-09-08,37
Out Of Country,0.0,0.0,0,0,2020-09-09,37
Out Of Country,0.0,0.0,0,0,2020-09-10,37
Out Of Country,0.0,0.0,0,0,2020-09-11,37
Out Of Country,0.0,0.0,0,0,2020-09-12,37
Out Of Country,0.0,0.0,0,0,2020-09-13,37
Out Of Country,0.0,0.0,0,0,2020-09-14,38
Out Of Country,0.0,0.0,0,0,2020-09-15,38
Out Of Country,0.0,0.0,0,0,2020-09-16,38
Out Of Country,0.0,0.0,0,0,2020-09-17,38
Out Of Country,0.0,0.0,0,0,2020-09-18,38
Out Of Country,0.0,0.0,0,0,2020-09-19,38
Out Of Country,0.0,0.0,0,0,2020-09-20,38
Out Of Country,0.0,0.0,0,0,2020-09-21,39
Out Of Country,0.0,0.0,0,0,2020-09-22,39
Out Of Country,0.0,0.0,0,0,2020-09-23,39
Out Of Country,0.0,0.0,0,0,2020-09-24,39
Out Of Country,0.0,0.0,0,0,2020-09-25,39
Out Of Country,0.0,0.0,0,0,2020-09-26,39
Out Of Country,0.0,0.0,0,0,2020-09-27,39
Out Of Country,0.0,0.0,0,0,2020-09-28,40
Out Of Country,0.0,0.0,0,0,2020-09-29,40
Out Of Country,0.0,0.0,0,0,2020-09-30,40
Out Of Country,0.0,0.0,0,0,2020-10-01,40
Out Of Country,0.0,0.0,0,0,2020-10-02,40
Out Of Country,0.0,0.0,0,0,2020-10-03,40
Out Of Country,0.0,0.0,0,0,2020-10-04,40
Out Of Country,0.0,0.0,0,0,2020-10-05,41
Glenn,0.0,0.0,0,0,2020-03-18,12
Glenn,0.0,0.0,0,0,2020-03-19,12
Glenn,0.0,0.0,0,0,2020-03-20,12
Glenn,0.0,0.0,0,0,2020-03-21,12
Glenn,0.0,0.0,0,0,2020-03-22,12
Glenn,0.0,0.0,0,0,2020-03-23,13
Glenn,0.0,0.0,0,0,2020-03-24,13
Glenn,0.0,0.0,0,0,2020-03-25,13
Glenn,0.0,0.0,0,0,2020-03-26,13
Glenn,0.0,0.0,0,0,2020-03-27,13
Glenn,1.0,0.0,1,0,2020-03-28,13
Glenn,1.0,0.0,0,0,2020-03-29,13
Glenn,2.0,0.0,1,0,2020-03-30,14
Glenn,2.0,0.0,0,0,2020-03-31,14
Glenn,2.0,0.0,0,0,2020-04-01,14
Glenn,2.0,0.0,0,0,2020-04-02,14
Glenn,2.0,0.0,0,0,2020-04-03,14
Glenn,2.0,0.0,0,0,2020-04-04,14
Glenn,2.0,0.0,0,0,2020-04-05,14
Glenn,2.0,0.0,0,0,2020-04-06,15
Glenn,2.0,0.0,0,0,2020-04-07,15
Glenn,2.0,0.0,0,0,2020-04-08,15
Glenn,2.0,0.0,0,0,2020-04-09,15
Glenn,3.0,0.0,1,0,2020-04-10,15
Glenn,3.0,0.0,0,0,2020-04-11,15
Glenn,3.0,0.0,0,0,2020-04-12,15
Glenn,3.0,0.0,0,0,2020-04-13,16
Glenn,3.0,0.0,0,0,2020-04-14,16
Glenn,3.0,0.0,0,0,2020-04-15,16
Glenn,3.0,0.0,0,0,2020-04-16,16
Glenn,3.0,0.0,0,0,2020-04-17,16
Glenn,3.0,0.0,0,0,2020-04-18,16
Glenn,3.0,0.0,0,0,2020-04-19,16
Glenn,3.0,0.0,0,0,2020-04-20,17
Glenn,3.0,0.0,0,0,2020-04-21,17
Glenn,3.0,0.0,0,0,2020-04-22,17
Glenn,3.0,0.0,0,0,2020-04-23,17
Glenn,4.0,0.0,1,0,2020-04-24,17
Glenn,4.0,0.0,0,0,2020-04-25,17
Glenn,4.0,0.0,0,0,2020-04-26,17
Glenn,4.0,0.0,0,0,2020-04-27,18
Glenn,4.0,0.0,0,0,2020-04-28,18
Glenn,4.0,0.0,0,0,2020-04-29,18
Glenn,4.0,0.0,0,0,2020-04-30,18
Glenn,4.0,0.0,0,0,2020-05-01,18
Glenn,5.0,0.0,1,0,2020-05-02,18
Glenn,5.0,0.0,0,0,2020-05-03,18
Glenn,4.0,0.0,-1,0,2020-05-04,19
Glenn,3.0,0.0,-1,0,2020-05-05,19
Glenn,3.0,0.0,0,0,2020-05-06,19
Glenn,5.0,0.0,2,0,2020-05-07,19
Glenn,6.0,0.0,1,0,2020-05-08,19
Glenn,6.0,0.0,0,0,2020-05-09,19
Glenn,6.0,0.0,0,0,2020-05-10,19
Glenn,6.0,0.0,0,0,2020-05-11,20
Glenn,6.0,0.0,0,0,2020-05-12,20
Glenn,6.0,0.0,0,0,2020-05-13,20
Glenn,8.0,0.0,2,0,2020-05-14,20
Glenn,9.0,0.0,1,0,2020-05-15,20
Glenn,9.0,0.0,0,0,2020-05-16,20
Glenn,9.0,0.0,0,0,2020-05-17,20
Glenn,11.0,0.0,2,0,2020-05-18,21
Glenn,12.0,0.0,1,0,2020-05-19,21
Glenn,12.0,0.0,0,0,2020-05-20,21
Glenn,12.0,0.0,0,0,2020-05-21,21
Glenn,12.0,0.0,0,0,2020-05-22,21
Glenn,12.0,0.0,0,0,2020-05-23,21
Glenn,12.0,0.0,0,0,2020-05-24,21
Glenn,12.0,0.0,0,0,2020-05-25,22
Glenn,12.0,0.0,0,0,2020-05-26,22
Glenn,14.0,0.0,2,0,2020-05-27,22
Glenn,14.0,0.0,0,0,2020-05-28,22
Glenn,14.0,0.0,0,0,2020-05-29,22
Glenn,16.0,0.0,2,0,2020-05-30,22
Glenn,16.0,0.0,0,0,2020-05-31,22
Glenn,16.0,0.0,0,0,2020-06-01,23
Glenn,16.0,0.0,0,0,2020-06-02,23
Glenn,16.0,0.0,0,0,2020-06-03,23
Glenn,16.0,0.0,0,0,2020-06-04,23
Glenn,16.0,0.0,0,0,2020-06-05,23
Glenn,16.0,0.0,0,0,2020-06-06,23
Glenn,16.0,0.0,0,0,2020-06-07,23
Glenn,17.0,0.0,1,0,2020-06-08,24
Glenn,19.0,0.0,2,0,2020-06-09,24
Glenn,21.0,0.0,2,0,2020-06-10,24
Glenn,21.0,0.0,0,0,2020-06-11,24
Glenn,21.0,0.0,0,0,2020-06-12,24
Glenn,21.0,0.0,0,0,2020-06-13,24
Glenn,21.0,0.0,0,0,2020-06-14,24
Glenn,21.0,0.0,0,0,2020-06-15,25
Glenn,30.0,0.0,9,0,2020-06-16,25
Glenn,31.0,0.0,1,0,2020-06-17,25
Glenn,35.0,0.0,4,0,2020-06-18,25
Glenn,40.0,0.0,5,0,2020-06-19,25
Glenn,40.0,0.0,0,0,2020-06-20,25
Glenn,40.0,0.0,0,0,2020-06-21,25
Glenn,40.0,0.0,0,0,2020-06-22,26
Glenn,47.0,0.0,7,0,2020-06-23,26
Glenn,54.0,0.0,7,0,2020-06-24,26
Glenn,60.0,0.0,6,0,2020-06-25,26
Glenn,73.0,0.0,13,0,2020-06-26,26
Glenn,80.0,0.0,7,0,2020-06-27,26
Glenn,85.0,0.0,5,0,2020-06-28,26
Glenn,93.0,0.0,8,0,2020-06-29,27
Glenn,105.0,0.0,12,0,2020-06-30,27
Glenn,110.0,0.0,5,0,2020-07-01,27
Glenn,114.0,0.0,4,0,2020-07-02,27
Glenn,122.0,0.0,8,0,2020-07-03,27
Glenn,128.0,0.0,6,0,2020-07-04,27
Glenn,129.0,0.0,1,0,2020-07-05,27
Glenn,129.0,0.0,0,0,2020-07-06,28
Glenn,145.0,0.0,16,0,2020-07-07,28
Glenn,146.0,0.0,1,0,2020-07-08,28
Glenn,150.0,0.0,4,0,2020-07-09,28
Glenn,157.0,0.0,7,0,2020-07-10,28
Glenn,161.0,0.0,4,0,2020-07-11,28
Glenn,166.0,0.0,5,0,2020-07-12,28
Glenn,168.0,0.0,2,0,2020-07-13,29
Glenn,177.0,0.0,9,0,2020-07-14,29
Glenn,184.0,0.0,7,0,2020-07-15,29
Glenn,190.0,0.0,6,0,2020-07-16,29
Glenn,203.0,0.0,13,0,2020-07-17,29
Glenn,212.0,0.0,9,0,2020-07-18,29
Glenn,215.0,0.0,3,0,2020-07-19,29
Glenn,225.0,0.0,10,0,2020-07-20,30
Glenn,229.0,0.0,4,0,2020-07-21,30
Glenn,236.0,0.0,7,0,2020-07-22,30
Glenn,246.0,1.0,10,1,2020-07-23,30
Glenn,251.0,1.0,5,0,2020-07-24,30
Glenn,260.0,1.0,9,0,2020-07-25,30
Glenn,265.0,1.0,5,0,2020-07-26,30
Glenn,277.0,1.0,12,0,2020-07-27,31
Glenn,289.0,1.0,12,0,2020-07-28,31
Glenn,294.0,1.0,5,0,2020-07-29,31
Glenn,297.0,1.0,3,0,2020-07-30,31
Glenn,304.0,1.0,7,0,2020-07-31,31
Glenn,311.0,1.0,7,0,2020-08-01,31
Glenn,315.0,1.0,4,0,2020-08-02,31
Glenn,316.0,1.0,1,0,2020-08-03,32
Glenn,325.0,2.0,9,1,2020-08-04,32
Glenn,330.0,3.0,5,1,2020-08-05,32
Glenn,332.0,3.0,2,0,2020-08-06,32
Glenn,339.0,3.0,7,0,2020-08-07,32
Glenn,344.0,3.0,5,0,2020-08-08,32
Glenn,354.0,3.0,10,0,2020-08-09,32
Glenn,381.0,3.0,27,0,2020-08-10,33
Glenn,380.0,3.0,-1,0,2020-08-11,33
Glenn,388.0,3.0,8,0,2020-08-12,33
Glenn,392.0,3.0,4,0,2020-08-13,33
Glenn,395.0,3.0,3,0,2020-08-14,33
Glenn,398.0,3.0,3,0,2020-08-15,33
Glenn,400.0,3.0,2,0,2020-08-16,33
Glenn,402.0,3.0,2,0,2020-08-17,34
Glenn,407.0,3.0,5,0,2020-08-18,34
Glenn,414.0,3.0,7,0,2020-08-19,34
Glenn,414.0,3.0,0,0,2020-08-20,34
Glenn,418.0,3.0,4,0,2020-08-21,34
Glenn,421.0,3.0,3,0,2020-08-22,34
Glenn,421.0,3.0,0,0,2020-08-23,34
Glenn,421.0,3.0,0,0,2020-08-24,35
Glenn,429.0,3.0,8,0,2020-08-25,35
Glenn,429.0,3.0,0,0,2020-08-26,35
Glenn,429.0,3.0,0,0,2020-08-27,35
Glenn,429.0,3.0,0,0,2020-08-28,35
Glenn,437.0,3.0,8,0,2020-08-29,35
Glenn,437.0,3.0,0,0,2020-08-30,35
Glenn,437.0,3.0,0,0,2020-08-31,36
Glenn,449.0,3.0,12,0,2020-09-01,36
Glenn,457.0,3.0,8,0,2020-09-02,36
Glenn,460.0,3.0,3,0,2020-09-03,36
Glenn,463.0,3.0,3,0,2020-09-04,36
Glenn,474.0,3.0,11,0,2020-09-05,36
Glenn,474.0,3.0,0,0,2020-09-06,36
Glenn,488.0,3.0,14,0,2020-09-07,37
Glenn,492.0,3.0,4,0,2020-09-08,37
Glenn,508.0,3.0,16,0,2020-09-09,37
Glenn,511.0,3.0,3,0,2020-09-10,37
Glenn,515.0,3.0,4,0,2020-09-11,37
Glenn,517.0,3.0,2,0,2020-09-12,37
Glenn,517.0,3.0,0,0,2020-09-13,37
Glenn,521.0,3.0,4,0,2020-09-14,38
Glenn,531.0,3.0,10,0,2020-09-15,38
Glenn,539.0,3.0,8,0,2020-09-16,38
Glenn,541.0,3.0,2,0,2020-09-17,38
Glenn,541.0,3.0,0,0,2020-09-18,38
Glenn,547.0,3.0,6,0,2020-09-19,38
Glenn,550.0,3.0,3,0,2020-09-20,38
Glenn,556.0,3.0,6,0,2020-09-21,39
Glenn,560.0,3.0,4,0,2020-09-22,39
Glenn,561.0,3.0,1,0,2020-09-23,39
Glenn,567.0,3.0,6,0,2020-09-24,39
Glenn,570.0,3.0,3,0,2020-09-25,39
Glenn,576.0,3.0,6,0,2020-09-26,39
Glenn,576.0,3.0,0,0,2020-09-27,39
Glenn,585.0,3.0,9,0,2020-09-28,40
Glenn,589.0,3.0,4,0,2020-09-29,40
Glenn,592.0,3.0,3,0,2020-09-30,40
Glenn,593.0,3.0,1,0,2020-10-01,40
Glenn,594.0,3.0,1,0,2020-10-02,40
Glenn,601.0,3.0,7,0,2020-10-03,40
Glenn,601.0,3.0,0,0,2020-10-04,40
Glenn,603.0,3.0,2,0,2020-10-05,41
Siskiyou,0.0,0.0,0,0,2020-03-18,12
Siskiyou,0.0,0.0,0,0,2020-03-19,12
Siskiyou,0.0,0.0,0,0,2020-03-20,12
Siskiyou,0.0,0.0,0,0,2020-03-21,12
Siskiyou,2.0,0.0,2,0,2020-03-22,12
Siskiyou,2.0,0.0,0,0,2020-03-23,13
Siskiyou,2.0,0.0,0,0,2020-03-24,13
Siskiyou,2.0,0.0,0,0,2020-03-25,13
Siskiyou,2.0,0.0,0,0,2020-03-26,13
Siskiyou,2.0,0.0,0,0,2020-03-27,13
Siskiyou,2.0,0.0,0,0,2020-03-28,13
Siskiyou,2.0,0.0,0,0,2020-03-29,13
Siskiyou,2.0,0.0,0,0,2020-03-30,14
Siskiyou,3.0,0.0,1,0,2020-03-31,14
Siskiyou,3.0,0.0,0,0,2020-04-01,14
Siskiyou,3.0,0.0,0,0,2020-04-02,14
Siskiyou,3.0,0.0,0,0,2020-04-03,14
Siskiyou,3.0,0.0,0,0,2020-04-04,14
Siskiyou,3.0,0.0,0,0,2020-04-05,14
Siskiyou,4.0,0.0,1,0,2020-04-06,15
Siskiyou,4.0,0.0,0,0,2020-04-07,15
Siskiyou,4.0,0.0,0,0,2020-04-08,15
Siskiyou,4.0,0.0,0,0,2020-04-09,15
Siskiyou,5.0,0.0,1,0,2020-04-10,15
Siskiyou,5.0,0.0,0,0,2020-04-11,15
Siskiyou,5.0,0.0,0,0,2020-04-12,15
Siskiyou,5.0,0.0,0,0,2020-04-13,16
Siskiyou,5.0,0.0,0,0,2020-04-14,16
Siskiyou,5.0,0.0,0,0,2020-04-15,16
Siskiyou,5.0,0.0,0,0,2020-04-16,16
Siskiyou,5.0,0.0,0,0,2020-04-17,16
Siskiyou,5.0,0.0,0,0,2020-04-18,16
Siskiyou,5.0,0.0,0,0,2020-04-19,16
Siskiyou,5.0,0.0,0,0,2020-04-20,17
Siskiyou,5.0,0.0,0,0,2020-04-21,17
Siskiyou,5.0,0.0,0,0,2020-04-22,17
Siskiyou,5.0,0.0,0,0,2020-04-23,17
Siskiyou,5.0,0.0,0,0,2020-04-24,17
Siskiyou,5.0,0.0,0,0,2020-04-25,17
Siskiyou,5.0,0.0,0,0,2020-04-26,17
Siskiyou,5.0,0.0,0,0,2020-04-27,18
Siskiyou,5.0,0.0,0,0,2020-04-28,18
Siskiyou,5.0,0.0,0,0,2020-04-29,18
Siskiyou,5.0,0.0,0,0,2020-04-30,18
Siskiyou,5.0,0.0,0,0,2020-05-01,18
Siskiyou,5.0,0.0,0,0,2020-05-02,18
Siskiyou,5.0,0.0,0,0,2020-05-03,18
Siskiyou,5.0,0.0,0,0,2020-05-04,19
Siskiyou,5.0,0.0,0,0,2020-05-05,19
Siskiyou,5.0,0.0,0,0,2020-05-06,19
Siskiyou,5.0,0.0,0,0,2020-05-07,19
Siskiyou,5.0,0.0,0,0,2020-05-08,19
Siskiyou,5.0,0.0,0,0,2020-05-09,19
Siskiyou,5.0,0.0,0,0,2020-05-10,19
Siskiyou,5.0,0.0,0,0,2020-05-11,20
Siskiyou,5.0,0.0,0,0,2020-05-12,20
Siskiyou,5.0,0.0,0,0,2020-05-13,20
Siskiyou,5.0,0.0,0,0,2020-05-14,20
Siskiyou,5.0,0.0,0,0,2020-05-15,20
Siskiyou,6.0,0.0,1,0,2020-05-16,20
Siskiyou,6.0,0.0,0,0,2020-05-17,20
Siskiyou,6.0,0.0,0,0,2020-05-18,21
Siskiyou,6.0,0.0,0,0,2020-05-19,21
Siskiyou,6.0,0.0,0,0,2020-05-20,21
Siskiyou,6.0,0.0,0,0,2020-05-21,21
Siskiyou,6.0,0.0,0,0,2020-05-22,21
Siskiyou,6.0,0.0,0,0,2020-05-23,21
Siskiyou,6.0,0.0,0,0,2020-05-24,21
Siskiyou,6.0,0.0,0,0,2020-05-25,22
Siskiyou,6.0,0.0,0,0,2020-05-26,22
Siskiyou,6.0,0.0,0,0,2020-05-27,22
Siskiyou,6.0,0.0,0,0,2020-05-28,22
Siskiyou,7.0,0.0,1,0,2020-05-29,22
Siskiyou,7.0,0.0,0,0,2020-05-30,22
Siskiyou,7.0,0.0,0,0,2020-05-31,22
Siskiyou,7.0,0.0,0,0,2020-06-01,23
Siskiyou,8.0,0.0,1,0,2020-06-02,23
Siskiyou,8.0,0.0,0,0,2020-06-03,23
Siskiyou,8.0,0.0,0,0,2020-06-04,23
Siskiyou,8.0,0.0,0,0,2020-06-05,23
Siskiyou,8.0,0.0,0,0,2020-06-06,23
Siskiyou,8.0,0.0,0,0,2020-06-07,23
Siskiyou,8.0,0.0,0,0,2020-06-08,24
Siskiyou,10.0,0.0,2,0,2020-06-09,24
Siskiyou,14.0,0.0,4,0,2020-06-10,24
Siskiyou,14.0,0.0,0,0,2020-06-11,24
Siskiyou,13.0,0.0,-1,0,2020-06-12,24
Siskiyou,13.0,0.0,0,0,2020-06-13,24
Siskiyou,13.0,0.0,0,0,2020-06-14,24
Siskiyou,14.0,0.0,1,0,2020-06-15,25
Siskiyou,15.0,0.0,1,0,2020-06-16,25
Siskiyou,16.0,0.0,1,0,2020-06-17,25
Siskiyou,18.0,0.0,2,0,2020-06-18,25
Siskiyou,21.0,0.0,3,0,2020-06-19,25
Siskiyou,22.0,0.0,1,0,2020-06-20,25
Siskiyou,23.0,0.0,1,0,2020-06-21,25
Siskiyou,23.0,0.0,0,0,2020-06-22,26
Siskiyou,24.0,0.0,1,0,2020-06-23,26
Siskiyou,24.0,0.0,0,0,2020-06-24,26
Siskiyou,24.0,0.0,0,0,2020-06-25,26
Siskiyou,24.0,0.0,0,0,2020-06-26,26
